car_id,documentsCheck,bodyFrame,mechanical,fluidsFilters,exhaust,engine,brakes,suspension,steeringControls,mirrors,seats,power,dashboardRoof,poshish,equipment,acHeater,electrical,carFrame,exteriorLights
c21b026a-fd85-4b86-a9b2-88b22e6bc21f,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0
73eb9e7c-2a04-4a44-8e91-d7ec77f27229,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
6d47cdf2-6196-4c04-88c5-77585c91d774,0.3,0.88,0.6,0.5,0.33,1.0,1.0,0.25,1.0,1.0,1.0,0.83,0.78,0.88,0.67,1.0,0.8,0.97,0.83
9aeb63a1-a905-4d29-8198-3ac2971c8d85,0.38,1.0,0.8,0.67,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.88,0.5,0.6,1.0,0.97,0.83
2a4f49bc-7ab7-4d07-8aa9-f30862bd3a6e,0.25,0.88,0.3,0.17,0.67,0.5,0.75,0.0,0.4,0.0,0.44,0.5,0.33,0.25,0.33,0.2,0.4,0.84,0.42
e4a71e0b-a14a-4477-8826-44e14905cad5,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38d805bb-16e7-4c68-850d-20a6f11ecb13,0.63,1.0,0.5,0.83,1.0,0.75,1.0,0.75,0.8,1.0,1.0,1.0,0.75,0.63,1.0,1.0,1.0,0.94,0.67
17cc9b6d-f7ce-424a-a5c1-8cd5c7265973,0.4,1.0,1.0,0.83,1.0,0.75,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8,1.0,0.92
ab304e72-50b4-4c08-840d-c50ecb036fb7,0.5,1.0,0.5,0.67,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.88,0.75,0.67,1.0,0.8,0.9,1.0
e0faa092-9d85-43a7-9ee3-ff1f9d2d7d07,0.5,1.0,0.4,0.33,0.67,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,0.67,1.0,0.8,0.9,1.0
019dd26b-8022-4a89-add2-95b5732e6151,0.38,0.94,0.4,0.67,1.0,1.0,0.5,0.5,1.0,1.0,0.88,1.0,0.75,1.0,0.5,0.75,1.0,1.0,1.0
a9c02229-dce6-4282-b539-0c78c65e6a75,0.38,0.94,0.5,0.67,1.0,1.0,1.0,0.5,0.8,0.5,1.0,0.67,0.75,0.88,0.5,1.0,1.0,1.0,1.0
00cbfb46-fe90-422d-8948-9d3b81150d55,0.38,0.88,0.2,0.33,0.67,0.5,1.0,0.5,0.8,1.0,0.88,0.67,0.5,0.38,0.5,1.0,1.0,0.68,1.0
a7b1374e-f031-4460-a9b0-f4684401c960,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.67,1.0,1.0,1.0,1.0
918c913f-94c4-478e-ac46-8477529704f6,0.5,1.0,0.3,0.33,0.33,0.75,0.5,0.38,0.8,1.0,0.88,0.83,0.75,0.75,0.17,0.25,1.0,0.65,0.8
3410e3dc-816b-4991-8240-9f92b8de6599,0.5,1.0,0.9,0.83,0.67,0.75,1.0,0.75,0.8,1.0,1.0,1.0,1.0,1.0,0.83,1.0,0.8,1.0,0.92
a320e08a-c4e3-47fe-bac5-8403010c9e3f,0.7,1.0,0.9,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.89,1.0,0.9,1.0,0.67,1.0,1.0,0.97,1.0
6fd96567-eb14-4025-9ec6-9f2fea5ad359,0.75,0.81,0.7,0.33,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.97,0.5
04a755d3-1d52-4c1b-a9ec-c37423d9ed0d,0.75,1.0,0.6,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.83,0.8,1.0,0.9,1.0
1ccb3877-9ab2-4ff2-9fdb-dd7beec0c670,0.38,0.81,0.4,0.67,0.67,0.5,0.5,0.63,0.8,1.0,1.0,0.67,0.78,0.75,0.5,0.25,0.8,0.9,0.58
9680c20a-23a2-414b-8749-3c686c4be2ba,0.63,0.94,0.5,0.67,1.0,1.0,1.0,0.38,1.0,0.75,1.0,1.0,0.75,1.0,0.5,1.0,1.0,0.87,1.0
b6f29ace-f423-4e3a-95d8-03dfffc7af41,0.63,0.5,0.9,0.83,1.0,0.75,0.5,0.75,0.8,1.0,1.0,1.0,1.0,0.63,0.33,0.75,1.0,0.84,0.5
39f310fa-3cb5-4f9d-8d7d-bb31b05bd1dc,0.75,0.75,0.8,0.67,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,0.9,0.83
e0e5d67c-f184-4cd3-9b13-b552282d2fb2,0.38,1.0,0.1,0.17,1.0,0.25,0.25,0.0,0.8,1.0,1.0,0.33,0.44,1.0,0.33,0.17,1.0,0.84,0.17
0649e58a-e061-4ffc-bde8-15d172a914f3,0.38,1.0,0.7,0.83,0.67,1.0,0.5,0.38,1.0,1.0,1.0,1.0,1.0,0.63,0.5,1.0,1.0,0.94,0.67
645ac7f6-554c-4e24-a1ca-c176f886b73d,0.75,0.88,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.88,1.0,1.0,0.0,0.83,1.0,1.0,0.71,1.0
9e254f61-97cb-43ae-9515-9fa48a891539,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0
7f06c82b-96a7-416a-b78d-2ce40f2e1e3f,0.75,0.94,0.6,0.67,0.67,0.5,0.5,0.5,0.8,1.0,0.89,1.0,0.7,0.38,0.5,1.0,0.8,0.94,0.5
9d0d6544-cb71-4919-aff6-8d62ad63caa6,0.5,0.94,0.8,1.0,1.0,0.75,1.0,0.5,0.8,1.0,1.0,1.0,0.89,1.0,0.5,1.0,1.0,0.87,1.0
1a7e63b7-fa8e-42e1-b538-a9eae4bc8596,0.3,0.94,0.8,0.83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.97,0.42
704dc8f3-8940-4a21-bbb7-5a9a5145323e,0.5,0.94,0.8,0.83,1.0,1.0,1.0,0.63,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.97,1.0
11369b33-6a45-40ad-b67a-ba9bb987f94f,0.38,1.0,0.9,1.0,1.0,0.75,1.0,0.38,1.0,1.0,0.88,1.0,1.0,0.63,0.67,1.0,1.0,0.9,0.67
c6846c47-619f-41aa-bfeb-20f62c7543fc,0.63,0.94,0.5,0.83,1.0,1.0,1.0,0.63,0.8,0.0,1.0,1.0,0.89,0.88,0.5,0.8,0.8,0.94,1.0
fa5166f3-a37a-42ec-ac69-8d0c000a3392,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.75,1.0,1.0,0.75,0.5,1.0,1.0,0.94,1.0
bed1dd71-653a-4330-8634-9447f8a58c5c,0.5,1.0,0.5,0.17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.83,0.78,1.0,0.67,1.0,1.0,0.94,1.0
bb64964b-3d89-4b23-9c4f-4095d7852ad0,0.63,1.0,0.8,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.83,1.0,1.0,1.0,0.75
6e1410c2-6f84-4f4f-bd93-67c503309a7b,0.38,0.88,0.5,0.5,0.33,1.0,1.0,0.13,1.0,1.0,1.0,0.83,0.75,0.88,0.5,1.0,0.8,1.0,0.75
6cfe6e5f-1751-43e8-b704-7d1d31e836ef,0.63,0.94,0.7,1.0,1.0,0.75,1.0,0.63,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.97,1.0
f818594b-0482-4675-8b2a-8c4282a75dfe,0.38,1.0,0.4,0.67,0.67,0.75,1.0,0.38,0.8,1.0,1.0,1.0,0.88,0.5,0.67,1.0,1.0,0.9,1.0
4dd17af3-8b16-4ac0-8b93-c74cc9728d23,0.25,0.56,0.1,0.5,1.0,0.75,1.0,0.0,0.8,1.0,0.38,0.67,0.63,0.0,0.5,0.6,0.8,0.77,1.0
34a2c44e-ddf5-42b8-8830-ebd6ed92b3cb,0.38,0.81,0.4,0.5,0.33,1.0,1.0,0.0,0.8,1.0,1.0,0.67,0.75,0.75,0.5,0.75,0.6,0.97,1.0
4833ebaf-45cb-4c37-b6b3-8fae95b0f89a,0.63,0.94,0.8,0.67,1.0,0.75,1.0,0.38,1.0,1.0,1.0,1.0,1.0,0.88,0.83,0.75,0.8,0.84,1.0
2c90f38c-294f-45ed-8446-84ff90e82a76,0.38,0.94,0.4,0.17,1.0,0.75,1.0,0.0,0.8,1.0,1.0,1.0,0.75,0.38,0.33,1.0,1.0,0.81,1.0
c5222240-0b09-44d3-8705-b4ffa6988af8,0.25,1.0,0.6,0.33,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.75,0.83,0.83,0.8,0.9,1.0
f8dbc4a2-100c-4e4a-b3b4-697d49ba6b0e,0.4,1.0,0.8,0.67,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.88,0.75,0.83,1.0,1.0,0.94,0.67
b5b4e887-a97d-49d2-9629-0793430a8920,0.38,1.0,0.5,0.67,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.67,0.78,0.88,0.5,0.75,1.0,0.87,1.0
7d403939-d4da-4339-a4eb-db86f6ffdc4a,0.5,0.94,1.0,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.88,0.5,0.33,1.0,1.0,0.97,0.91
8698c6c7-eb9f-4de2-b925-f88a2fd29ece,0.63,1.0,0.5,0.83,1.0,0.75,1.0,0.63,1.0,1.0,1.0,1.0,0.89,0.75,0.5,1.0,0.8,0.94,1.0
7190eb5a-95f8-4258-89ac-00331d4131ae,0.63,0.94,0.3,0.67,0.67,1.0,0.25,0.63,0.8,0.75,0.63,1.0,0.89,0.25,0.67,1.0,0.8,0.84,0.67
edcf75e8-7cb3-4958-a9c5-eb43116e7e76,0.8,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.83,1.0,1.0,1.0,1.0
d3dc68ba-5537-4d88-a70c-cd0eca6224a2,0.5,1.0,0.4,0.67,1.0,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.75,0.63,0.83,0.8,0.8,1.0,1.0
7358e25b-3278-488c-b858-3eb8095cc988,0.75,1.0,0.5,0.83,1.0,1.0,1.0,0.88,1.0,1.0,1.0,0.83,0.9,0.75,0.5,1.0,1.0,0.94,1.0
f9b3134b-a9aa-4f0c-a9dd-cc6d7a91062b,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.63,1.0,1.0,1.0,1.0,0.89,0.88,0.83,1.0,1.0,0.71,1.0
bcfbd9d7-dc64-4181-ad57-ec0b5e3fd4dc,0.4,0.94,0.2,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.89,1.0,0.67,0.0,0.2,0.94,0.75
d49e5139-0745-42c9-9379-7cf2091847d3,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0
7250dde7-7c29-4a4f-b38e-7574cb7e8f9e,0.38,0.88,0.5,0.67,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.88,0.75,0.5,1.0,1.0,0.65,0.67
f7bb8560-197d-4919-befc-b0a6ada61d86,0.38,1.0,0.4,0.33,1.0,1.0,0.5,0.38,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,0.7
487c1804-0fbb-4951-9cdc-450bdc71890f,0.5,0.81,0.0,0.17,0.0,0.0,0.0,0.0,0.6,0.25,1.0,1.0,0.8,0.13,0.83,0.2,0.2,0.71,0.9
9bb0f012-36aa-425d-b77c-5b2a4d3cb24b,0.4,0.94,0.3,0.67,1.0,0.75,1.0,0.25,0.8,1.0,1.0,1.0,0.7,0.5,0.33,0.83,0.6,0.84,0.75
d8ca93ce-a1ef-4412-b7cf-729cc69540a0,0.38,0.94,0.5,0.67,1.0,0.75,0.75,0.38,1.0,1.0,1.0,1.0,0.9,1.0,0.67,1.0,0.8,0.9,1.0
5d8ce985-f3f8-4359-b021-137f0f2b2ef8,0.75,1.0,0.3,0.83,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.89,1.0,0.67,1.0,0.8,0.87,0.92
8566c886-b2e0-4de3-9bb0-19c3f2da7422,0.5,1.0,0.8,0.67,1.0,1.0,1.0,0.75,1.0,0.5,0.78,0.83,0.63,0.75,0.33,0.8,0.8,0.94,0.5
b9f8f84f-a476-4bb2-b31a-ac038524fc7a,0.75,0.94,0.4,0.17,0.67,0.75,0.5,0.0,0.8,1.0,1.0,1.0,0.78,0.63,0.5,1.0,0.8,0.87,0.83
7e8569f7-bcd5-49e6-97a2-df1b488129a4,0.6,1.0,0.5,0.5,1.0,0.75,1.0,0.5,0.8,1.0,1.0,0.83,0.88,0.13,0.67,1.0,1.0,0.97,1.0
a36efa35-b3b3-47ef-a826-3f7e3971d729,0.38,1.0,0.8,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,0.97,1.0
4453fe66-e26d-478b-9e7a-422ffe427c9c,0.38,1.0,0.3,0.5,1.0,0.25,1.0,0.0,0.8,1.0,1.0,1.0,0.88,0.38,0.67,0.75,0.6,0.71,0.92
7acdcfc1-3377-436f-b57d-416f09e36714,0.5,0.63,0.8,1.0,1.0,1.0,1.0,0.13,1.0,1.0,1.0,1.0,1.0,0.88,0.67,0.8,1.0,0.61,1.0
d37192c8-8e6d-49f8-98e3-252d3dfb85c3,0.38,1.0,0.7,0.83,1.0,1.0,1.0,0.38,1.0,0.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,0.83
6dcd898f-20bf-4be4-8b06-fd3df197b18c,0.75,0.75,0.3,0.17,0.67,0.75,0.25,0.25,0.8,1.0,0.89,1.0,0.67,0.63,0.5,1.0,0.8,0.81,0.83
eece1d64-56f5-403f-aeb7-3ad67634ee50,0.38,1.0,0.7,0.5,1.0,1.0,0.75,0.38,1.0,1.0,1.0,1.0,0.88,0.88,0.67,1.0,1.0,0.81,1.0
a564cebc-e029-4ef5-a3eb-da03f9f561d5,0.7,0.88,0.2,0.33,1.0,0.75,1.0,0.0,0.8,1.0,0.88,1.0,0.88,0.25,0.67,1.0,1.0,0.9,0.42
8cc0b931-d69c-4f9c-8ce8-77af4d66930e,0.75,0.94,0.8,0.83,0.67,0.75,0.5,0.75,0.4,0.5,0.13,0.33,0.67,0.25,0.83,1.0,1.0,0.97,0.58
08c69e6d-7ef5-4ead-9527-ab1526eeae7e,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.83,1.0,0.63,0.67,1.0,1.0,0.97,1.0
4101e8fc-0c6d-469f-8f90-7de8ad3ad675,0.38,0.81,0.0,0.0,0.0,0.5,0.25,0.0,0.4,1.0,0.88,0.83,0.56,0.0,0.17,0.4,0.4,0.9,0.83
0653fa07-8c3d-4032-8dc5-1b02f05c9c0c,0.25,0.94,0.6,0.67,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.33,0.8,1.0,0.84,0.58
7ec3c5f7-6663-4c1e-a0dc-1c12a73f631a,0.25,1.0,0.6,0.83,1.0,0.75,1.0,0.38,1.0,1.0,1.0,1.0,0.89,0.25,0.67,1.0,1.0,0.94,1.0
554a2142-92fd-4c35-a419-c4d57ffc4062,0.38,0.94,0.4,0.5,0.67,0.75,0.5,0.25,0.8,1.0,1.0,0.83,0.88,0.63,0.5,1.0,0.8,0.94,0.92
b843f856-ce02-4960-908a-261e5662449a,0.38,1.0,0.9,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,0.88,1.0,0.5,1.0,1.0,0.87,1.0
f80d1a23-85e6-46ff-b2c7-c5b7029f3898,0.38,1.0,0.9,0.83,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.0,1.0,0.9,1.0
72de59cb-fa5a-485c-b3d2-3efeb5b1b0de,0.5,0.63,0.1,0.0,0.0,0.5,0.5,0.0,0.8,1.0,0.88,0.83,0.88,0.0,0.17,0.25,0.4,0.65,1.0
6584a113-ab36-4ef3-8e32-86990fb77855,0.63,1.0,0.9,0.83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.88,1.0,0.67,1.0,1.0,0.97,1.0
1cd5a6b6-3600-462b-8cd6-c82f4fc5a81f,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.67,1.0,1.0,0.97,1.0
1a80fa55-bc65-4b31-9cbb-090c96f23fdf,0.5,1.0,0.2,0.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.83,0.88,1.0,0.83,0.25,0.4,0.97,0.6
bd3fb71d-6528-40e7-a0ae-9db3ba7951f2,0.5,0.88,0.7,0.67,0.0,1.0,0.75,0.0,1.0,1.0,1.0,0.67,0.88,1.0,0.67,1.0,0.8,0.9,1.0
d8fb50b5-f4ff-497e-a376-17e1a97302c2,0.38,0.88,0.4,0.67,1.0,0.75,1.0,0.0,0.8,1.0,0.5,0.5,0.88,0.5,0.33,0.5,1.0,0.61,0.58
3a541e1a-552f-449a-ac30-edd90a1607e4,0.38,1.0,0.4,0.5,0.33,0.75,0.5,0.0,1.0,1.0,1.0,0.67,0.89,0.88,0.5,1.0,0.8,0.87,1.0
f23aee2c-e8c2-414d-9bf3-3e24566b6b1f,0.63,0.81,1.0,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.88,1.0,1.0,1.0,1.0,1.0
a0b3b3eb-81f0-4f0a-946b-3a3c75c0688a,0.63,1.0,0.7,0.17,0.67,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.84,1.0
ab807adb-3221-47ba-b926-587983c0c6d8,0.38,0.5,0.2,0.33,0.0,0.5,0.5,0.13,1.0,1.0,0.88,0.67,0.25,0.5,0.33,0.5,1.0,0.7,0.5
537d0da7-8f33-48d5-8034-90e7b635835f,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.88,0.83,1.0,1.0,0.97,1.0
264c6070-9516-40a5-b988-144308e10f43,0.38,1.0,0.1,0.0,0.0,0.75,0.5,0.0,0.4,1.0,0.5,0.67,0.44,0.0,0.33,0.67,0.4,0.74,0.83
37e4e0e8-b6e5-486f-8fd5-78780ebfe5d1,0.38,0.69,0.1,0.0,0.33,0.5,0.25,0.0,0.8,0.75,0.67,0.83,0.63,0.25,0.33,0.6,0.6,0.77,1.0
926bc205-8cbb-46a0-922d-342248f0c9d1,0.38,0.94,0.5,0.33,1.0,0.75,1.0,0.63,0.8,1.0,1.0,0.83,1.0,1.0,0.67,0.8,1.0,0.81,0.83
d633daed-cbb2-4c09-9503-40f55ab88e41,0.38,1.0,0.4,1.0,1.0,0.75,1.0,0.25,0.8,1.0,1.0,1.0,0.89,0.63,0.67,1.0,0.6,0.87,0.6
be44de13-bfac-4471-bb80-842f16b5afa8,0.63,1.0,0.9,1.0,0.67,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.83,1.0
e22f7921-8788-4f89-af83-0ae26a7dd752,0.5,0.69,0.5,0.5,0.67,0.75,0.75,0.5,0.8,1.0,0.88,1.0,0.75,0.63,0.67,1.0,0.4,0.9,1.0
2b7b71f7-a9d9-4c62-b5fd-6f135838fe2f,0.2,0.69,0.4,0.0,1.0,0.75,0.25,0.0,1.0,1.0,0.75,1.0,0.7,1.0,0.33,1.0,1.0,0.71,1.0
fdce366b-dc80-44d1-ac7a-bca000aa4dc7,0.5,0.88,0.5,0.5,0.33,1.0,1.0,0.13,1.0,1.0,1.0,0.67,0.75,0.88,0.67,1.0,0.8,1.0,0.92
dd5c53e1-0451-4976-9c72-4b9a744d7aa3,0.25,0.94,0.6,0.67,1.0,1.0,0.75,0.25,0.8,1.0,0.88,1.0,0.89,0.25,0.67,1.0,1.0,0.9,0.58
8174cc11-b407-4789-ae5a-15125ca51c2a,0.75,1.0,0.6,0.83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.89,0.75,0.5,1.0,1.0,0.9,1.0
94af2ffc-4725-4690-aaea-0d89ddba637e,0.38,0.75,0.2,0.17,0.0,0.25,1.0,0.0,0.8,1.0,1.0,1.0,0.88,0.25,0.67,0.75,1.0,0.83,1.0
63726fe9-fb4f-4712-a839-80967ae89cc4,0.25,0.0,0.1,0.0,0.0,0.25,0.5,0.0,0.4,0.0,0.22,0.0,0.13,0.0,0.33,0.0,0.4,0.06,0.4
7db582bd-1bd3-46b6-910c-43f6bc994e52,0.75,1.0,0.5,0.67,1.0,1.0,0.5,0.38,0.8,1.0,1.0,1.0,0.89,1.0,0.83,1.0,1.0,0.87,1.0
c110e04d-1266-4c13-8562-b1d0b37401ee,0.38,0.94,0.1,0.17,0.0,0.5,0.5,0.0,0.8,1.0,0.88,0.83,0.78,0.5,0.33,0.25,0.4,0.55,1.0
5383fce7-ea8b-440b-8774-ce7c49b1501b,0.88,1.0,0.6,0.83,1.0,0.75,0.0,0.75,0.8,1.0,1.0,1.0,0.89,0.63,0.83,1.0,0.8,0.74,0.67
8d49edc1-574d-47bf-b80c-4d5010ac069b,0.63,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.8,1.0,1.0,1.0,0.8,0.5,0.67,1.0,1.0,1.0,0.83
59bcca70-4a93-42b6-a3d0-1c75ee0e87c5,0.4,0.13,0.2,0.33,0.67,0.25,0.5,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,1.0
4083343f-502e-4a34-9c15-684313881b87,0.63,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92
bbb7bf81-1235-4633-8b78-068cf2d9e5b1,0.38,1.0,0.6,0.5,0.33,1.0,1.0,0.13,1.0,1.0,1.0,0.67,0.75,0.88,0.67,1.0,1.0,0.97,1.0
ff5e3640-6136-4b19-82ce-46bdc234986e,0.5,1.0,0.9,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83
ff19451e-ff5f-4e0d-af86-a7e721e9048d,0.38,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8,0.75,1.0,1.0,0.78,0.75,1.0,1.0,1.0,0.94,0.5
d2a35333-b900-447e-a29d-231734024d76,0.63,1.0,0.3,0.67,1.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,0.78,0.88,0.5,0.6,0.8,0.65,0.92
502bc3b9-5ef5-4ff2-b157-bea60eec37e0,0.63,0.88,0.4,0.33,1.0,0.75,1.0,0.0,0.8,1.0,0.89,1.0,0.89,0.75,0.5,0.4,0.6,0.87,0.8
7a917422-b3a6-45c5-98af-6a257bc8eb0a,0.5,1.0,0.3,0.67,1.0,1.0,1.0,0.5,0.8,1.0,1.0,1.0,0.75,0.88,0.5,0.8,0.8,0.65,1.0
71e81de9-fdc9-42d8-b348-b98fd2c1780f,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.83,0.88,1.0,0.83,1.0,0.8,0.97,1.0
06ed8dd2-ae11-4c2f-a21a-0e51e30611b5,0.75,0.94,0.2,0.5,1.0,0.75,1.0,0.25,0.8,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.6,0.81,0.67
7dfd3d27-18e7-4635-9022-074faf0402c5,0.7,1.0,0.3,0.67,1.0,1.0,0.5,0.38,0.8,0.75,0.67,1.0,0.8,0.38,0.5,1.0,1.0,0.74,1.0
948e3418-602b-4e75-8c58-09d6a9fd9c15,0.5,0.31,0.5,0.0,1.0,0.5,1.0,0.13,0.6,0.75,0.88,1.0,0.75,0.25,0.83,0.6,1.0,0.81,0.67
6ddb9895-e1b5-4609-a69b-c6e2e7c919ee,0.63,0.75,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.88,0.5,0.75,1.0,0.74,0.92
97bca151-aa25-40de-9baa-1917e4bd9816,0.63,1.0,0.6,0.83,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.88,0.67,0.75,0.8,1.0,0.92
2eab54f2-b981-4ff5-b211-97907f41b7c8,0.38,0.88,0.5,0.5,0.67,1.0,1.0,0.25,1.0,1.0,0.75,0.83,0.88,0.75,0.67,0.5,1.0,0.87,0.58
1318e40f-e42b-4435-9712-894418c172b7,0.63,1.0,0.5,0.83,1.0,0.75,0.5,0.63,1.0,1.0,1.0,1.0,0.75,1.0,0.67,1.0,0.8,0.9,1.0
77a43e89-b3bf-43c7-8723-acd5ce79a813,0.38,1.0,0.5,0.67,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.83,1.0,0.75,0.83,1.0,1.0,0.77,0.67
a207ae0c-0706-4924-b0c1-e89761e734a8,0.88,1.0,0.7,0.83,1.0,1.0,0.25,0.38,1.0,1.0,1.0,0.83,0.8,0.63,1.0,1.0,1.0,0.97,0.83
c6164bef-6eac-486d-b06c-b9746d0dd93e,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f5866de2-e1ed-4904-8d62-527b5d39a3f3,0.63,1.0,0.9,0.83,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9,1.0,0.67,1.0,1.0,0.9,1.0
65bdc934-683d-497a-bc12-fe38202422ae,0.63,1.0,0.2,0.83,1.0,1.0,1.0,0.38,0.8,1.0,1.0,1.0,0.6,0.88,0.5,1.0,0.6,0.94,1.0
d98a0dee-bed1-4ee5-979b-f9ee7649f067,0.25,0.88,0.6,0.83,0.33,1.0,1.0,0.38,1.0,1.0,1.0,0.83,1.0,1.0,0.67,1.0,1.0,0.97,1.0
86b5f59f-9311-476f-93a0-4b3c9ac210f1,0.38,0.88,0.7,1.0,1.0,0.5,0.5,0.88,0.8,1.0,0.78,1.0,0.78,0.13,0.83,1.0,1.0,0.73,0.6
3ccbee70-ad46-4a7a-aa2d-4678d6d6e56b,0.75,1.0,0.9,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.83,1.0,0.8,0.9,1.0
4ae451a8-0ab4-49df-b10e-0aa99541a88a,0.8,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.75,0.67,1.0,1.0,0.97,1.0
f8723ef6-4ea0-4da9-aaf0-2bd50dbbfcbb,0.38,0.69,0.8,0.83,1.0,0.75,0.25,0.0,1.0,1.0,1.0,1.0,0.75,0.38,0.67,1.0,0.8,0.81,0.92
3ad1795d-03f2-4455-8b94-209645b35480,0.63,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,0.94,1.0
1fc80120-3e30-4c41-8c12-1b88c5865cd9,0.38,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.6,1.0,0.25,0.0,0.13,0.0,0.33,0.0,0.0,0.03,0.2
